,lyrics_row,song_name,artist_name
21043,"Big ass, make her squirt and make a big mess",The Woo,50 Cent
21044,"Before we done, she ask ""Where we gon' do it next?""",The Woo,50 Cent
21045,Neck so wet it fucked up the seats in the jet,The Woo,50 Cent
21046,She like all that gangsta shit,The Woo,50 Cent
21047,"Top down, ridin' 'round with the blick",The Woo,50 Cent
21048,Who you with? Woo,The Woo,50 Cent
21049,She like all that gangsta shit,The Woo,50 Cent
21050,"I said, ""She like all that gangsta shit""",The Woo,50 Cent
21051,She wanna f*ck with the Woo,The Woo,50 Cent
21052,She wanna f*ck with the Woo,The Woo,50 Cent
21053,She wanna f*ck with a Woo,The Woo,50 Cent
21054,She wanna f*ck with the Woo (hahaha),The Woo,50 Cent
21055,Let me take you to the candy shop (candy shop),The Woo,50 Cent
21056,"Show you all I got (all I got, all I got)",The Woo,50 Cent
21057,"I put the diamonds on your chain (chain, uh)",The Woo,50 Cent
21058,"To match your diamond ring (uh, uh, uh)",The Woo,50 Cent
21059,"I'm 092, nigga, Woo (Woo, back)",The Woo,50 Cent
21060,"Hate it or love it (uh, uh), it's me and you (woo)",The Woo,50 Cent
21061,Let's turn her into something,The Woo,50 Cent
21062,"She said she love Woo niggas (Woo, uh)",The Woo,50 Cent
21063,"Them niggas who gon' pull triggers (haha, grrt)",The Woo,50 Cent
21064,"I was fine when I met you (met you, pow)",The Woo,50 Cent
21065,"Then I sexed you (sexed you, woo)",The Woo,50 Cent
21066,"Then I left you (left you, uh)",The Woo,50 Cent
21067,"'Cause your pussy feel the same (feel the same, feel the same)",The Woo,50 Cent
21068,"And I don't got time to waste (no time to waste, let's get it in)",The Woo,50 Cent
21069,She wanna f*ck with the Woo,The Woo,50 Cent
21070,She wanna f*ck with the Woo,The Woo,50 Cent
21071,She wanna f*ck with the Woo,The Woo,50 Cent
21072,She wanna f*ck with the Woo,The Woo,50 Cent
21073,"Yeah, yeah, yeah, yeah",The Woo,50 Cent
21074,"Oh yes (uh-huh, yeah)",Im Gonna Be Alright Original Track Maters Remix,50 Cent
21075,I want to be the reason you smile after you wipe your tears,Im Gonna Be Alright Original Track Maters Remix,50 Cent
21076,The reason you have the courage to confront your fears (woo!),Im Gonna Be Alright Original Track Maters Remix,50 Cent
21077,The reason there's two karats in each your ears,Im Gonna Be Alright Original Track Maters Remix,50 Cent
21078,"I splurge with the paper, ma, I don't care",Im Gonna Be Alright Original Track Maters Remix,50 Cent
21079,"How you like it pumps, boots, Jeeps, coupes?",Im Gonna Be Alright Original Track Maters Remix,50 Cent
21080,"Make celebs, 50 fall off never",Im Gonna Be Alright Original Track Maters Remix,50 Cent
21081,What's mines is yours and what's yours is mine,Im Gonna Be Alright Original Track Maters Remix,50 Cent
21082,"So when I shine, you shine",Im Gonna Be Alright Original Track Maters Remix,50 Cent
21083,"Come on, the finest champagne, we can toast to life",Im Gonna Be Alright Original Track Maters Remix,50 Cent
21084,"Crap table in Vegas, you can toss the dice",Im Gonna Be Alright Original Track Maters Remix,50 Cent
21085,Don't let your friends get you confused sayin' 50 bad news,Im Gonna Be Alright Original Track Maters Remix,50 Cent
21086,"I need you in my life, girl, you're too much to lose (yeah!)",Im Gonna Be Alright Original Track Maters Remix,50 Cent
21087,It's funny 'cause for a while,Im Gonna Be Alright Original Track Maters Remix,50 Cent
21088,"I walked around with a smile, but",Im Gonna Be Alright Original Track Maters Remix,50 Cent
21089,"Deep inside, I could hear",Im Gonna Be Alright Original Track Maters Remix,50 Cent
21090,Voices telling me this ain't right,Im Gonna Be Alright Original Track Maters Remix,50 Cent
21091,Don't you know he's not for you?,Im Gonna Be Alright Original Track Maters Remix,50 Cent
21092,I always knew what I had to do,Im Gonna Be Alright Original Track Maters Remix,50 Cent
21093,But it's hard to get away,Im Gonna Be Alright Original Track Maters Remix,50 Cent
21094,"'Cause I love you, I just tried to stay",Im Gonna Be Alright Original Track Maters Remix,50 Cent
21095,"I used to say I couldn't do it but I did it (yes, I did)",Im Gonna Be Alright Original Track Maters Remix,50 Cent
21096,"After telling everybody that I wasn't with it (oh, yes)",Im Gonna Be Alright Original Track Maters Remix,50 Cent
21097,"Though it brings tears to my eyes, I can feel it",Im Gonna Be Alright Original Track Maters Remix,50 Cent
21098,And I know inside I'ma be alright (I'ma be alright),Im Gonna Be Alright Original Track Maters Remix,50 Cent
21099,"I said I couldn't do it but I did it (yes, I did)",Im Gonna Be Alright Original Track Maters Remix,50 Cent
21100,"After telling everybody that I wasn't with it (oh, yes)",Im Gonna Be Alright Original Track Maters Remix,50 Cent
21101,"Though it brings tears to my eyes, I can feel it",Im Gonna Be Alright Original Track Maters Remix,50 Cent
21102,And that voice inside says I'm gonna be alright,Im Gonna Be Alright Original Track Maters Remix,50 Cent
21103,Friends of mine say to me,Im Gonna Be Alright Original Track Maters Remix,50 Cent
21104,Say you got control over me,Im Gonna Be Alright Original Track Maters Remix,50 Cent
21105,"You're not alone, I played my part",Im Gonna Be Alright Original Track Maters Remix,50 Cent
21106,I saw the way you were from the start,Im Gonna Be Alright Original Track Maters Remix,50 Cent
21107,Could I expect so much from you?,Im Gonna Be Alright Original Track Maters Remix,50 Cent
21108,You had a girl when I first met you,Im Gonna Be Alright Original Track Maters Remix,50 Cent
21109,Did the best that you could do,Im Gonna Be Alright Original Track Maters Remix,50 Cent
21110,Now I realize that I can't change you,Im Gonna Be Alright Original Track Maters Remix,50 Cent
21111,I used to say I couldn't do it but I did it (ooh),Im Gonna Be Alright Original Track Maters Remix,50 Cent
21112,After telling everybody that I wasn't with it,Im Gonna Be Alright Original Track Maters Remix,50 Cent
21113,"Though it brings tears to my eyes, I can feel it",Im Gonna Be Alright Original Track Maters Remix,50 Cent
21114,And I know inside I'ma be alright (be alright),Im Gonna Be Alright Original Track Maters Remix,50 Cent
21115,"I said I couldn't do it but I did it (yes, I did it)",Im Gonna Be Alright Original Track Maters Remix,50 Cent
21116,"After telling everybody that I wasn't with it (oh, yes)",Im Gonna Be Alright Original Track Maters Remix,50 Cent
21117,"Though it brings tears to my eyes, I can feel it",Im Gonna Be Alright Original Track Maters Remix,50 Cent
21118,And that voice inside says I'm gonna be alright,Im Gonna Be Alright Original Track Maters Remix,50 Cent
21119,Said I wouldn't walk away,Im Gonna Be Alright Original Track Maters Remix,50 Cent
21120,Some days I want to stay (days I want to stay),Im Gonna Be Alright Original Track Maters Remix,50 Cent
21121,But leaving you is what I need (need to do),Im Gonna Be Alright Original Track Maters Remix,50 Cent
21122,To do to be okay (for me to be okay),Im Gonna Be Alright Original Track Maters Remix,50 Cent
21123,Never thought it would be true (would be true),Im Gonna Be Alright Original Track Maters Remix,50 Cent
21124,"Me living without you (living without you, yeah)",Im Gonna Be Alright Original Track Maters Remix,50 Cent
21125,"But now it's time for me to make that move (uh-huh, yeah)",Im Gonna Be Alright Original Track Maters Remix,50 Cent
21126,Oh woah,Im Gonna Be Alright Original Track Maters Remix,50 Cent
21127,"Now when I tell you what my wishes are, you don't respect it",Im Gonna Be Alright Original Track Maters Remix,50 Cent
21128,"When I smile at you, you don't smile back to reconnect it",Im Gonna Be Alright Original Track Maters Remix,50 Cent
21129,You ain't even gone long but I already miss you (yeah!),Im Gonna Be Alright Original Track Maters Remix,50 Cent
21130,I need you next to me so I can hug you and kiss you,Im Gonna Be Alright Original Track Maters Remix,50 Cent
21131,"All the talking on the phone, all the time we shared",Im Gonna Be Alright Original Track Maters Remix,50 Cent
21132,How could you fix your mouth to say I don't care?,Im Gonna Be Alright Original Track Maters Remix,50 Cent
21133,I had plans for us to buy ice together,Im Gonna Be Alright Original Track Maters Remix,50 Cent
21134,Engagement rings and things and share life together (woo!),Im Gonna Be Alright Original Track Maters Remix,50 Cent
21135,Now when your friends tell you 50 called you like whatever,Im Gonna Be Alright Original Track Maters Remix,50 Cent
21136,Do you think we were wrong for each other from the start?,Im Gonna Be Alright Original Track Maters Remix,50 Cent
21137,Or was it my actions that made us fall apart?,Im Gonna Be Alright Original Track Maters Remix,50 Cent
21138,Just want you to know you'll always have a place in my heart,Im Gonna Be Alright Original Track Maters Remix,50 Cent
21139,"I used to say I couldn't do it but I did it (but I did, baby)",Im Gonna Be Alright Original Track Maters Remix,50 Cent
21140,After telling everybody that I wasn't with it (wasn't with it),Im Gonna Be Alright Original Track Maters Remix,50 Cent
21141,"Though it brings tears to my eyes, I can feel it (to my eyes)",Im Gonna Be Alright Original Track Maters Remix,50 Cent
21142,And I know inside I'ma be alright (be alright),Im Gonna Be Alright Original Track Maters Remix,50 Cent
21143,I said I couldn't do it but I did it (but I did),Im Gonna Be Alright Original Track Maters Remix,50 Cent
21144,After telling everybody that I wasn't with it (wasn't with it),Im Gonna Be Alright Original Track Maters Remix,50 Cent
21145,"Though it brings tears to my eyes, I can feel it",Im Gonna Be Alright Original Track Maters Remix,50 Cent
21146,And that voice inside says I'm gonna be alright,Im Gonna Be Alright Original Track Maters Remix,50 Cent
21147,"Oh, no",Im Gonna Be Alright Original Track Maters Remix,50 Cent
21148,"Be alright, yes",Im Gonna Be Alright Original Track Maters Remix,50 Cent
21149,"Oh, no",Im Gonna Be Alright Original Track Maters Remix,50 Cent
21150,Says I'm gonna be alright,Im Gonna Be Alright Original Track Maters Remix,50 Cent
21151,I used to say I couldn't do it but I did it,Im Gonna Be Alright Original Track Maters Remix,50 Cent
21152,After telling everybody that I wasn't with it,Im Gonna Be Alright Original Track Maters Remix,50 Cent
21153,"Though it brings tears to my eyes, I can feel it",Im Gonna Be Alright Original Track Maters Remix,50 Cent
21154,And I know inside I'ma be alright,Im Gonna Be Alright Original Track Maters Remix,50 Cent
21155,I said I couldn't do it but I did it,Im Gonna Be Alright Original Track Maters Remix,50 Cent
21156,After telling everybody that I wasn't with it,Im Gonna Be Alright Original Track Maters Remix,50 Cent
21157,"Though it brings tears to my eyes, I can feel it",Im Gonna Be Alright Original Track Maters Remix,50 Cent
21158,And that voice inside says I'm gonna be alright,Im Gonna Be Alright Original Track Maters Remix,50 Cent
21159,"All I'm hearing is Jimmy want my shit to flop, Dre don't care if I blow",Changes,50 Cent
21160,"God damn, all this from fucking selling headphones",Changes,50 Cent
21161,"Chris died, Theo didn't show up to a nigga wake",Changes,50 Cent
21162,"Which indicates the team I thought we built, it was fucking fake",Changes,50 Cent
21163,"Barry's drunk, Barry dump, Barry's in the pen again",Changes,50 Cent
21164,"I'm back at the drawing board, somebody call Eminem",Changes,50 Cent
21165,These days can't believe what you hear on the street,Changes,50 Cent
21166,"That nigga said he owns the team, he only on the seat",Changes,50 Cent
21167,"That's fool's gold we sold you, you fools, I watch you buy it",Changes,50 Cent
21168,"What's this here some kind of new hustle, I might try it",Changes,50 Cent
21169,This flow got us all put on so I know I'm nice,Changes,50 Cent
21170,(Fucking with the wrong bitches got me cold as ice),Changes,50 Cent
21171,These niggas'll change on you,Changes,50 Cent
21172,I can't keep count of how many times I done watched them change on me,Changes,50 Cent
21173,Now they hate everything I do,Changes,50 Cent
21174,"I can't help but win, I'm a winner, nigga, you changed on me",Changes,50 Cent
21175,Guess I gotta stop posting all this money on Instagram,Changes,50 Cent
21176,They welcome you with open arms and open hands,Changes,50 Cent
21177,"I ain't rich like 50, I just know the man",Changes,50 Cent
21178,"Red emoji faces in your text, I know you mad",Changes,50 Cent
21179,"Pitch me a few dollars, more than sure you can",Changes,50 Cent
21180,When you balling the world's on your shoulder pads,Changes,50 Cent
21181,"I don't owe you nothing, they busting, you ain't bang back",Changes,50 Cent
21182,You never fronted me nothing I couldn't bring back,Changes,50 Cent
21183,"They gave dap, now they saying you never gave back",Changes,50 Cent
21184,You never gave me nothing I couldn't pay back,Changes,50 Cent
21185,Now you talking to the FEDs because you ain't fed,Changes,50 Cent
21186,"Give a nigga a foot, they want your whole leg",Changes,50 Cent
21187,"F*ck what he said, tell 'em get his own bread",Changes,50 Cent
21188,If niggas got a problem (that's a code red),Changes,50 Cent
21189,That's when niggas pull up with long dreads,Changes,50 Cent
21190,"Bumbaclot, man, shooting at your forehead",Changes,50 Cent
21191,These niggas'll change on you,Changes,50 Cent
21192,I can't keep count of how many times I done watched them change on me,Changes,50 Cent
21193,Now they hate everything I do,Changes,50 Cent
21194,"I can't help but win, I'm a winner, nigga, you changed on me",Changes,50 Cent
21195,"They say family's first, but family is the first to get you hurt",Changes,50 Cent
21196,"And these hoes even worse, all these riches is a gift..",Changes,50 Cent
21197,And a curse,Changes,50 Cent
21198,"Hate running all through the tree, thought they be rooting for me",Changes,50 Cent
21199,"Backstabbing, lies stacking, the truth is gorey",Changes,50 Cent
21200,Forever holding on the grudges from my early struggles,Changes,50 Cent
21201,They see you go out and get it then want it from you,Changes,50 Cent
21202,"Say you'll never be a winner, show up at your parade",Changes,50 Cent
21203,"Outside showing you smiles, inside hoping it fades",Changes,50 Cent
21204,"Rather be low now, money over the stage",Changes,50 Cent
21205,"Sanity over fame, eye-candy calling your name",Changes,50 Cent
21206,"But it changes, their love is dangerous",Changes,50 Cent
21207,"Fog up your aim, there's a million ways to hit them cages",Changes,50 Cent
21208,"Shit's contagious, forget my favors",Changes,50 Cent
21209,"I'm outta here, flipping pages",Changes,50 Cent
21210,You slipping backwards going with all the other actors,Changes,50 Cent
21211,"The limelight is hot, I ain't ask to be here",Changes,50 Cent
21212,The money and the power make problems disappear,Changes,50 Cent
21213,People change like the weather,Changes,50 Cent
21214,I weather the storm until it's better,Changes,50 Cent
21215,And these fake ass niggas wanna shake my hand,Changes,50 Cent
21216,Instagram hoes backstage with fans,Changes,50 Cent
21217,And the snakes in the grass ain't a part of my plan,Changes,50 Cent
21218,Stab me in my back and they say I changed,Changes,50 Cent
21219,These niggas'll change on you,Changes,50 Cent
21220,I can't keep count of how many times I done watched them change on me,Changes,50 Cent
21221,Now they hate everything I do,Changes,50 Cent
21222,"I can't help but win, I'm a winner, nigga, you changed on me",Changes,50 Cent
21223,Some of you motherfuckers changed for the worse though,Changes,50 Cent
21224,Some niggas change for the better,Changes,50 Cent
21225,Some bitches'll just never change,Changes,50 Cent
21226,"Some of these hoes'll never change, man, yo",Changes,50 Cent
21227,Nigga don't act like a bitch! (Ha ha!),Bitch Remix,50 Cent
21228,That's why I never love a bitch! (Yeah!),Bitch Remix,50 Cent
21229,"50 Cent, Too $hort and E-40 say bitch! (Remix!)",Bitch Remix,50 Cent
21230,"She sucked me off, don't kiss that bitch!",Bitch Remix,50 Cent
21231,"(From New York to the Bay, from New York to the Bay!)",Bitch Remix,50 Cent
21232,"Oh, why, oh, why'd you marry that bitch?",Bitch Remix,50 Cent
21233,"He said he love her man, he really think he love her, man",Bitch Remix,50 Cent
21234,"She a super-freak, freakier than he understand",Bitch Remix,50 Cent
21235,She's not the type of girl that you take home to your mother,Bitch Remix,50 Cent
21236,She's the type you take to the track to come up on sucker,Bitch Remix,50 Cent
21237,"Watch her deep throat, see a D.P",Bitch Remix,50 Cent
21238,In and out both holes like it's easy,Bitch Remix,50 Cent
21239,"It's not a big deal, she doin' what she do",Bitch Remix,50 Cent
21240,"She doin' it with everybody, not just you",Bitch Remix,50 Cent
21241,Hello! (Ha ha!),Bitch Remix,50 Cent
21242,I'm tryna put you up on game,Bitch Remix,50 Cent
21243,"You get emotional, then you could get the f*ck on, man",Bitch Remix,50 Cent
21244,"You buy her everything, you let her treat ya like a trick",Bitch Remix,50 Cent
21245,Your sugar daddy mentality it make a nigga sick,Bitch Remix,50 Cent
21246,She ask for it you just run and get it for her,Bitch Remix,50 Cent
21247,"No matter how much you give her, she wants more",Bitch Remix,50 Cent
21248,"I hate to tell you, but you in love with a whore",Bitch Remix,50 Cent
21249,And chances are nigga try they gonna score,Bitch Remix,50 Cent
21250,Man f*ck that bitch! (Ha ha!),Bitch Remix,50 Cent
21251,That's why I'll never love a bitch!,Bitch Remix,50 Cent
21252,"50 Cent, Too $hort and E-40 say bitch!",Bitch Remix,50 Cent
21253,"She sucked me off, don't kiss that bitch!",Bitch Remix,50 Cent
21254,"Oh, why, oh, why'd you marry that bitch?",Bitch Remix,50 Cent
21255,I get everything I wanna get,Bitch Remix,50 Cent
21256,I have some fun with it and make her momma trip,Bitch Remix,50 Cent
21257,"'Cause if I'm in her life, it's a problem!",Bitch Remix,50 Cent
21258,"A real player's at your girl, you better stop him! (Woo-woo!)",Bitch Remix,50 Cent
21259,Turn your back on the bitch she ain't actin' right,Bitch Remix,50 Cent
21260,He hit it way before you now he's back in her life. (Ha ha!),Bitch Remix,50 Cent
21261,What'chu gon' do when you lose her?,Bitch Remix,50 Cent
21262,She got a nigga on the side just to use her! (Ah!),Bitch Remix,50 Cent
21263,"If it's me, I'm parkin' at the front door",Bitch Remix,50 Cent
21264,And you be knockin' on her bedroom window!,Bitch Remix,50 Cent
21265,"You see the shadows, you hear the sounds",Bitch Remix,50 Cent
21266,But you don't do nothin' you just turn back around like a bitch!,Bitch Remix,50 Cent
21267,"Feelings hurt, ready to cry!",Bitch Remix,50 Cent
21268,"You can't believe, everything she said was a lie",Bitch Remix,50 Cent
21269,She got a lot of bitch in her but not more than you,Bitch Remix,50 Cent
21270,I never underestimate - what y'all boys'll do!,Bitch Remix,50 Cent
21271,(Bitch!),Bitch Remix,50 Cent
21272,You love her,Bitch Remix,50 Cent
21273,I f*ck her!,Bitch Remix,50 Cent
21274,She my jump-off she yo' baby mama,Bitch Remix,50 Cent
21275,You kiss her,Bitch Remix,50 Cent
21276,I twist her,Bitch Remix,50 Cent
21277,And send her ass back to you before you miss her! (Bitch!),Bitch Remix,50 Cent
21278,"I'm a playa, baby!",Bitch Remix,50 Cent
21279,I don't play no games (Bitch!),Bitch Remix,50 Cent
21280,"I remain the same, I ain't never gon' change my ways for no bitch! (No not for you baby)",Bitch Remix,50 Cent
21281,That's why I'll never love a bitch! (I'll never love her),Bitch Remix,50 Cent
21282,"50 Cent, Too $hort and E-40 say bitch!",Bitch Remix,50 Cent
21283,"She sucked me off, don't kiss that bitch!",Bitch Remix,50 Cent
21284,"(Please don't kiss her, please don't kiss her)",Bitch Remix,50 Cent
21285,"Oh, why, oh, why'd you marry that bitch?",Bitch Remix,50 Cent
21286,40! Never-slippin'-and-slippin'-and-skippin'-and-drippin' and missin'! (Missin'!),Bitch Remix,50 Cent
21287,These cats that I be hangin' around don't listen! (Don't listen!),Bitch Remix,50 Cent
21288,I be hippin' and sippin' and-smokin' and-drinkin' and spittin' (Spittin'!),Bitch Remix,50 Cent
21289,And these musty mouth broads they be trippin'! (They be trippin'!),Bitch Remix,50 Cent
21290,I mean the bitch thought she was bad (Bad!),Bitch Remix,50 Cent
21291,I knew what that batch was thinkin',Bitch Remix,50 Cent
21292,When she thought what she was thinkin',Bitch Remix,50 Cent
21293,But she shouldn'ta thought that!,Bitch Remix,50 Cent
21294,I told her the money costs too much and I ain't got a dime (Got a dime!),Bitch Remix,50 Cent
21295,You got to pay me! (Pay me!),Bitch Remix,50 Cent
21296,Or pay me no never mind! (Uh!),Bitch Remix,50 Cent
21297,I-I don't sit on the toilet when I go piss (Piss!),Bitch Remix,50 Cent
21298,You-you got feminine tendencies like a bitch! (Bitch!),Bitch Remix,50 Cent
21299,Me-me I'm solid and concrete I keep it funky (Funky!),Bitch Remix,50 Cent
21300,"We-we we pull up in somethin', actin a donkey. (Donkey!)",Bitch Remix,50 Cent
21301,"She-she she liftin' her dress up showin' her monkey, (Monkey!)",Bitch Remix,50 Cent
21302,"See-see he trippin', he trickin', throwin' her money! (Money!)",Bitch Remix,50 Cent
21303,"B-B-I-T-C-H, all in her face (Face!)",Bitch Remix,50 Cent
21304,"E-E-40 so laced, stay on the case, ah!",Bitch Remix,50 Cent
21305,That's why I'll never love a bitch!,Bitch Remix,50 Cent
21306,"50 Cent, Too $hort and E-40 say bitch!",Bitch Remix,50 Cent
21307,"She sucked me off, don't kiss that bitch!",Bitch Remix,50 Cent
21308,"Oh, why, oh, why'd you marry that bitch?",Bitch Remix,50 Cent
21309,I dead a pussy nigga on some good word,Dead A Pussy Nigga,50 Cent
21310,I dead a pussy nigga on some good word,Dead A Pussy Nigga,50 Cent
21311,I dead a pussy nigga on some good word,Dead A Pussy Nigga,50 Cent
21312,"(You a bitch nigga, we take your shit, nigga)",Dead A Pussy Nigga,50 Cent
21313,I dead a pussy nigga on some good word,Dead A Pussy Nigga,50 Cent
21314,I dead a pussy nigga on some good word,Dead A Pussy Nigga,50 Cent
21315,I dead a pussy nigga on some good word,Dead A Pussy Nigga,50 Cent
21316,"(You a bitch nigga, we take your shit, nigga)",Dead A Pussy Nigga,50 Cent
21317,"Everything you a see nigga got, we took it",Dead A Pussy Nigga,50 Cent
21318,"The block, we took it, your spot, we took it",Dead A Pussy Nigga,50 Cent
21319,Every time you think a nigga not lookin',Dead A Pussy Nigga,50 Cent
21320,"Nigga, I'm lookin', I send my niggas to book him",Dead A Pussy Nigga,50 Cent
21321,We'll dead a pussy nigga on the work,Dead A Pussy Nigga,50 Cent
21322,"Go 'head, nigga, get a little heart, get murked",Dead A Pussy Nigga,50 Cent
21323,"Bitch, I be ridin' with the cobra on my lap loaded",Dead A Pussy Nigga,50 Cent
21324,"Try the f*ck shit, a nigga will snap and tote it",Dead A Pussy Nigga,50 Cent
21325,"Boy, don't get bodied, niggas dying over nothin'",Dead A Pussy Nigga,50 Cent
21326,"Brand new Bent, f*ck around and bring the trunk in",Dead A Pussy Nigga,50 Cent
21327,"We gon' boguard, I got all my niggas chosen",Dead A Pussy Nigga,50 Cent
21328,"And that little shit enough, we don't need a bigger motive",Dead A Pussy Nigga,50 Cent
21329,Got a to-do move the party with me more,Dead A Pussy Nigga,50 Cent
21330,"Pullin' up, peelin' off like it's stolen",Dead A Pussy Nigga,50 Cent
21331,"Two o's on the meter, ain't no tellin' where I'm going",Dead A Pussy Nigga,50 Cent
21332,"'Cept full speed ahead, we'll be slowing down for nothin'",Dead A Pussy Nigga,50 Cent
21333,There's a material witness of an aggravated battery,Dead A Pussy Nigga,50 Cent
21334,"Uh, with a handgun and, uh, they believe, uh",Dead A Pussy Nigga,50 Cent
21335,"Looks like we have retaliation, uh",Dead A Pussy Nigga,50 Cent
21336,I dead a pussy nigga on some good word,Dead A Pussy Nigga,50 Cent
21337,I dead a pussy nigga on some good word,Dead A Pussy Nigga,50 Cent
21338,I dead a pussy nigga on some good word,Dead A Pussy Nigga,50 Cent
21339,"(You a bitch nigga, we take your shit, nigga)",Dead A Pussy Nigga,50 Cent
21340,I dead a pussy nigga on some good word,Dead A Pussy Nigga,50 Cent
21341,I dead a pussy nigga on some good word,Dead A Pussy Nigga,50 Cent
21342,I dead a pussy nigga on some good word,Dead A Pussy Nigga,50 Cent
21343,"(You a bitch nigga, we take your shit, nigga)",Dead A Pussy Nigga,50 Cent
21344,"Got work, that ain't even what I'm mad at",Dead A Pussy Nigga,50 Cent
21345,"You a pussy nigga, you ain't 'posed to have that",Dead A Pussy Nigga,50 Cent
21346,Give me the dope and the dough,Dead A Pussy Nigga,50 Cent
21347,"And your life, you could have that",Dead A Pussy Nigga,50 Cent
21348,I'll let my young niggas share that,Dead A Pussy Nigga,50 Cent
21349,Line yo' ass up like a fresh cut,Dead A Pussy Nigga,50 Cent
21350,Lot of niggas gon' pass if they test us,Dead A Pussy Nigga,50 Cent
21351,Open armed black funeral dressed up,Dead A Pussy Nigga,50 Cent
21352,Yayo in the cut with the TEC up,Dead A Pussy Nigga,50 Cent
21353,"We get it poppin', my strap have 'em floppin' like LeBron",Dead A Pussy Nigga,50 Cent
21354,"Teflon don, rollie on my arm, southside bomb",Dead A Pussy Nigga,50 Cent
21355,Spit the Gemstar out and your face gone,Dead A Pussy Nigga,50 Cent
21356,My rap lines is the bomb like napalm,Dead A Pussy Nigga,50 Cent
21357,"Las Vegas in the Cosmo, bad blonde",Dead A Pussy Nigga,50 Cent
21358,As brolic Scarlett Johansson,Dead A Pussy Nigga,50 Cent
21359,F*ck her with my Maison Margielas on,Dead A Pussy Nigga,50 Cent
21360,"Ten years in the game, runnin' marathons",Dead A Pussy Nigga,50 Cent
21361,Disloyal niggas got they Halloween mask on,Dead A Pussy Nigga,50 Cent
21362,"Solo dolo in the Stingray, get my mash on",Dead A Pussy Nigga,50 Cent
21363,"Hundred horses in the engine, rev the stallions",Dead A Pussy Nigga,50 Cent
21364,There's a material witness of an aggravated battery,Dead A Pussy Nigga,50 Cent
21365,"Uh, with a handgun and, uh, they believe, uh",Dead A Pussy Nigga,50 Cent
21366,"Looks like we have retaliation, uh",Dead A Pussy Nigga,50 Cent
21367,"Take the hit, I get paid first",Dead A Pussy Nigga,50 Cent
21368,I use the clip with the curb when the K burst,Dead A Pussy Nigga,50 Cent
21369,But I'mma pop this nigga on some good work,Dead A Pussy Nigga,50 Cent
21370,"A couple pills, lean and some good herb",Dead A Pussy Nigga,50 Cent
21371,"I got a body on it, do anybody want it?",Dead A Pussy Nigga,50 Cent
21372,I'll take you right to the hood and get rid of this bitch,Dead A Pussy Nigga,50 Cent
21373,"Silencer on it, FBI most wanted",Dead A Pussy Nigga,50 Cent
21374,"If I find out you snitchin', it'll really get you hit",Dead A Pussy Nigga,50 Cent
21375,I dead a pussy nigga on some good word,Dead A Pussy Nigga,50 Cent
21376,I dead a pussy nigga on some good word,Dead A Pussy Nigga,50 Cent
21377,I dead a pussy nigga on some good word,Dead A Pussy Nigga,50 Cent
21378,"(You a bitch nigga, we take your shit, nigga)",Dead A Pussy Nigga,50 Cent
21379,I dead a pussy nigga on some good word,Dead A Pussy Nigga,50 Cent
21380,I dead a pussy nigga on some good word,Dead A Pussy Nigga,50 Cent
21381,I dead a pussy nigga on some good word,Dead A Pussy Nigga,50 Cent
21382,"(You a bitch nigga, we take your shit, nigga)",Dead A Pussy Nigga,50 Cent
21383,Don't wanna talk to you,I Dont Fuck With You,50 Cent
21384,Don't know you,I Dont Fuck With You,50 Cent
21385,Don't know how you know my name,I Dont Fuck With You,50 Cent
21386,I got a reputation of police chasing,I Dont Fuck With You,50 Cent
21387,You a bitch; I let it bang,I Dont Fuck With You,50 Cent
21388,"Nigga, you keep talkin'; I keep walkin'",I Dont Fuck With You,50 Cent
21389,F*ck around 'til the heat talkin',I Dont Fuck With You,50 Cent
21390,Then it's your coffin,I Dont Fuck With You,50 Cent
21391,I don't f*ck with you; you don't f*ck with me (nah),I Dont Fuck With You,50 Cent
21392,"Nigga, talkin' just ain't my cup of tea (yeah)",I Dont Fuck With You,50 Cent
21393,Don't wanna shoot the shit; I'm a shoot a bitch,I Dont Fuck With You,50 Cent
21394,Don't wanna shoot the shit; I'm a shoot a bitch,I Dont Fuck With You,50 Cent
21395,"I don't f*ck with you, and you know it, show it",I Dont Fuck With You,50 Cent
21396,"4-deep whip, stolen, rollin'",I Dont Fuck With You,50 Cent
21397,"Fo'-five, I tote it, blow it",I Dont Fuck With You,50 Cent
21398,"Leave your head split open, swollen",I Dont Fuck With You,50 Cent
21399,"Now it's all in your noggin, poppin'",I Dont Fuck With You,50 Cent
21400,"Deuce, deuce in my pocket, rockin'",I Dont Fuck With You,50 Cent
21401,"Break it down, rock it, chop it, if the feds come knockin'",I Dont Fuck With You,50 Cent
21402,"Drop it, Man they plottin' on my drug house",I Dont Fuck With You,50 Cent
21403,"Man, I hope they don't run in before I run out (fium!)",I Dont Fuck With You,50 Cent
21404,"I'm runnin' out, I don't know who to trust now",I Dont Fuck With You,50 Cent
21405,"No dap, hugs, or ""what's ups"" now",I Dont Fuck With You,50 Cent
21406,I don't f*ck around with the f*ck arounds,I Dont Fuck With You,50 Cent
21407,"You see me here, get the f*ck from 'round me",I Dont Fuck With You,50 Cent
21408,"I don't talk, texts",I Dont Fuck With You,50 Cent
21409,I don't off bets,I Dont Fuck With You,50 Cent
21410,I don't f*ck with niggas ain't from the set,I Dont Fuck With You,50 Cent
